,conversation,speaker,backchannel_given,backchannel_recieved
1,e21cd225-688b-4296-adec-11abc5c25495,5eef1e59872e07000ba6cb37,75,123
0,fae1f178-0529-4f20-96c7-5e4f55b99a95,5d49a0b751695e0001a188a8,76,92
1,fae1f178-0529-4f20-96c7-5e4f55b99a95,5ec453f93ba6b432bdf01d58,92,76
0,571658d4-279e-494e-8e01-f4d922147436,5bfd81fb2feab400014d9060,53,181
1,571658d4-279e-494e-8e01-f4d922147436,5c1c157f77936700018284b7,181,53
0,fbfd0f89-900a-4dc8-aa20-1dba94b19ceb,56db4c217dcddf000bd5853c,254,45
1,fbfd0f89-900a-4dc8-aa20-1dba94b19ceb,5f469dcf5fcb5d0355771013,45,254
0,882bdd3e-4def-4144-a5b8-adb69e81a7e3,5e52af8dd120e7000bc35826,61,157
1,882bdd3e-4def-4144-a5b8-adb69e81a7e3,5e8ab4b84d3d6775b807e9ba,157,61
0,7c80ae4c-14c0-469b-b254-6ea3dc876e24,5c5fc0136467ac0001b80940,128,175
1,7c80ae4c-14c0-469b-b254-6ea3dc876e24,5f0df6c9b64b5107b88cbd4b,175,128
0,be788bd7-a0b2-4075-8c0d-d18a7fe841cb,5a791168f49c9a0001f31061,118,146
1,be788bd7-a0b2-4075-8c0d-d18a7fe841cb,5d446af8687d6c0019c0ca03,146,118
0,885658fd-8cec-4889-a1d9-dcb6b07ac677,5e3360a4499e7932901951cb,119,357
1,885658fd-8cec-4889-a1d9-dcb6b07ac677,5eed1bae9e63ac127ac15a77,357,119
0,bc7b1681-1973-4033-8908-07c45c4de7a1,5cb929bfebd17d0017e7f848,95,93
1,bc7b1681-1973-4033-8908-07c45c4de7a1,5e322c53287816210062d0ac,93,95
0,3a18db1d-a49e-48ee-b598-545465442c74,5f8bbce9ee73572fb4ee63fd,73,147
1,3a18db1d-a49e-48ee-b598-545465442c74,5fa46f7a614df30ea736fd1e,147,73
0,238cbb3c-2f67-4bea-8a33-f090596a0ec9,5dce9859c41dc20fc2407bf0,300,167
1,238cbb3c-2f67-4bea-8a33-f090596a0ec9,5e725c81966bf419961abbbc,167,300
0,0a294776-ca94-4114-bc24-2bf3b0a0a813,55ed87f0748092000baa9a0b,34,212
1,0a294776-ca94-4114-bc24-2bf3b0a0a813,5f067c54f05beb1e8392a532,212,34
0,48e16099-0003-482b-8c50-3ce4e9fc26af,5ef54b31234db61ac1c7fdb0,120,79
1,48e16099-0003-482b-8c50-3ce4e9fc26af,5f57f60be98f8e3493e3f739,79,120
0,a4033bd1-9fab-4e9e-bdb8-a356d1916d03,5f2cc8cebc4bd01d61151550,178,46
1,a4033bd1-9fab-4e9e-bdb8-a356d1916d03,5f3441525cafc1321ef51ac0,46,178
0,8942bbbe-ac20-48ab-9c7c-c69098c99a42,5d05767056e71d001863ef54,129,139
1,8942bbbe-ac20-48ab-9c7c-c69098c99a42,5dd33bd8f01cbe3350807cf6,139,129
0,87507f5a-9ca2-4b4f-9e2d-8882d8bb9bfd,5d8de6eaafa2c40019f2375e,85,66
1,87507f5a-9ca2-4b4f-9e2d-8882d8bb9bfd,5f3a99865242340d71f85620,66,85
0,ec4e5046-ec6c-449d-b604-eebcd19fe808,5d964976b8040b001761467c,262,118
1,ec4e5046-ec6c-449d-b604-eebcd19fe808,5f4c17256e656770da1ff9ee,118,262
0,e42f6986-08cd-4ec2-9529-ddb47bdb674b,5615777c7ffc8a000a811c61,53,157
1,e42f6986-08cd-4ec2-9529-ddb47bdb674b,5f0e08d6cee7a90b940fb9ab,157,53
0,fef1df3d-3386-49e0-9f39-28c15f21ee10,5d10eaf23afd390019075267,213,137
1,fef1df3d-3386-49e0-9f39-28c15f21ee10,5edff301000fa631c7b5bd3b,137,213
0,6ff82242-7aec-46d3-a7ed-a8a0b4076c75,5aeffc6e0ccc2e000185aa28,101,176
1,6ff82242-7aec-46d3-a7ed-a8a0b4076c75,5ea714d0ba872d0cc55cdd79,176,101
0,d27e3e27-bb5b-4893-965f-ff44d6904da1,5c54bf7d77f9e700015ef638,38,398
1,d27e3e27-bb5b-4893-965f-ff44d6904da1,5fa727ceb78937465e777bc7,398,38
0,73c201ef-8c32-43d4-b642-dcedf4aa5c7f,5ea97c8bd9092906246d2621,120,119
1,73c201ef-8c32-43d4-b642-dcedf4aa5c7f,5eb0fda3718c921beb4834d0,119,120
0,d67ba150-0fbb-4b88-8c7e-5beb4aa1564b,5d625b4550d0dd0017805839,109,129
1,d67ba150-0fbb-4b88-8c7e-5beb4aa1564b,5ef54b31234db61ac1c7fdb0,129,109
0,dc112a21-bae1-490a-ae29-0c0066b2ec5a,57f6aefc42bfc700016ab1e0,167,95
1,dc112a21-bae1-490a-ae29-0c0066b2ec5a,5f5a3a4c829f790a5c6d1ff2,95,167
0,c0baec1b-3132-4177-941b-c18aec0be57e,5e2de5a5ca99353d0b03b72d,257,73
1,c0baec1b-3132-4177-941b-c18aec0be57e,5eed8bec94fa2f1be77c189a,73,257
0,026c91ab-94c5-482c-aba7-42e83a79c423,5d437b12e2051e0001a248ca,183,102
1,026c91ab-94c5-482c-aba7-42e83a79c423,5e531b2205acdb33c0f5f24c,102,183
0,dc4d280b-baf7-4173-aa45-e80b18fc495c,5b6cb3049ee1a50001c5ef0f,161,66
1,dc4d280b-baf7-4173-aa45-e80b18fc495c,5be31317d6e8c40001d00d23,66,161
0,d265c221-3bb2-4538-a39e-8f394c859020,5cba3e70f429ff00149dd978,178,117
1,d265c221-3bb2-4538-a39e-8f394c859020,5e68083669f4cf0c05439f94,117,178
0,4de30f88-9ca8-4aa9-9dd8-f5a124433fd3,5dc0ac2c441a2105cbb3bb0f,48,175
1,4de30f88-9ca8-4aa9-9dd8-f5a124433fd3,5f15fbdf2c61ce144ceeb357,175,48
0,63eb8dfd-eb09-4eb8-9e11-b7ad7235a18c,5c228e5c867f660001ad66be,173,88
1,63eb8dfd-eb09-4eb8-9e11-b7ad7235a18c,5f48fc7ff922922cbcb9c25d,88,173
0,e490619a-c43d-442b-b9ec-05cfa8627e23,5eebff91bd2957196e75d9c7,200,35
1,e490619a-c43d-442b-b9ec-05cfa8627e23,5f1269b2bf131c1c3ad768b9,35,200
0,0777bb85-b225-4fe4-b2d9-ee9bf19d3999,5e7d21d4b7838b3a5fb29246,187,130
1,0777bb85-b225-4fe4-b2d9-ee9bf19d3999,5f7a71273223ce16be6ec4a3,130,187
0,94ad0e79-33b1-4fcf-9fe4-afc2d0edcaae,5aa61dd36475f90001a05dcf,101,256
1,94ad0e79-33b1-4fcf-9fe4-afc2d0edcaae,5dd0103cb2204f108c201552,256,101
0,8496793c-0906-4d4b-b6f5-2dce66cfee2c,5b5e7e643bac1d0001f9bf28,78,163
1,8496793c-0906-4d4b-b6f5-2dce66cfee2c,5dd3e6b66ca7e73c42b4eec8,163,78
0,9621ea79-3d5b-4b49-aa09-d792aa9a23e1,5e723ffcc1c46a022a71a6dd,105,206
1,9621ea79-3d5b-4b49-aa09-d792aa9a23e1,5f95c1590b160b4597c93a76,206,105
0,22938143-89e2-445c-b3cc-d3503abeda83,5b8e11444cd6dd0001bf07d9,186,120
1,22938143-89e2-445c-b3cc-d3503abeda83,5f4d953dc185c2a72d7d56ab,120,186
0,4f4d07f8-cd05-4330-b446-6b314915be49,5d10eaf23afd390019075267,124,186
1,4f4d07f8-cd05-4330-b446-6b314915be49,5f0b33e16edeb5429793f878,186,124
0,87d78bb4-e2b9-459a-a165-191289a578cd,58ae59babb9e0f0001acb414,117,37
1,87d78bb4-e2b9-459a-a165-191289a578cd,5e7e70c583c34c53f6c643db,37,117
0,49c24a69-fdf4-4f85-8131-b5d24067197f,5f67f123a9151c4484c6e1f4,279,90
1,49c24a69-fdf4-4f85-8131-b5d24067197f,5f72d964dd42802225ed83c6,90,279
0,c5a02c02-9913-49c3-9230-3beacc0a345f,597b858909bdcf000153ff58,71,106
1,c5a02c02-9913-49c3-9230-3beacc0a345f,5f33f1bcea047124b738476d,106,71
0,51c18536-0580-4c83-b668-434a81a658da,5e149c03864020aa6e1cf04d,165,299
1,51c18536-0580-4c83-b668-434a81a658da,5e8bfc63e53da90ec5673f11,299,165
0,33f1c21c-b07a-485e-ba8e-43217e25ae00,5bd8d97c26903900018579d3,191,99
1,33f1c21c-b07a-485e-ba8e-43217e25ae00,5f1b95cfe2161c3aeea48077,99,191
0,6f21a4f3-ec09-4402-998a-dec8f9fc09d2,5ef6bb87b83f3b000a3f04ae,109,313
1,6f21a4f3-ec09-4402-998a-dec8f9fc09d2,5f514f870e7da937375cdde0,313,109
0,ea2e7bd7-cd72-4270-b179-63258b4a07f6,5edff301000fa631c7b5bd3b,88,187
1,ea2e7bd7-cd72-4270-b179-63258b4a07f6,5f30841ff614014e92784605,187,88
0,94a1abaa-d89e-4d0d-82ad-1c8de8155a2f,5d8e361e6e920e0014b459d9,60,371
1,94a1abaa-d89e-4d0d-82ad-1c8de8155a2f,5f4d435c030fef9d0136b496,371,60
0,16af37de-347d-4826-8a60-691d9a0e7fea,5d49a0b751695e0001a188a8,84,78
1,16af37de-347d-4826-8a60-691d9a0e7fea,5d6807f9778de5001a120d9a,78,84
0,ee19d0ea-462c-47ef-888d-ac3254113e37,5d2e4fd16adc630018df841c,426,142
1,ee19d0ea-462c-47ef-888d-ac3254113e37,5f48bc9bcf3436245e79a2c0,142,426
0,9d3808dd-d448-42cc-930f-1dd15b383f23,5d6807f9778de5001a120d9a,129,172
1,9d3808dd-d448-42cc-930f-1dd15b383f23,5e11882114ae638303c715d9,172,129
0,f81a3aa9-3cb3-4df0-ba18-9b1f6f19e5ba,5ee391b86d4aaf01d972a327,162,93
1,f81a3aa9-3cb3-4df0-ba18-9b1f6f19e5ba,5eebc4bdbc56df3150e4ed27,93,162
0,5e063825-c5d1-4469-967d-79cbda4ce894,5edff301000fa631c7b5bd3b,100,159
1,5e063825-c5d1-4469-967d-79cbda4ce894,5f12b2d469688113079cc273,159,100
0,ffe29987-3502-4f72-9987-cc5208ae3880,5ef19d99454675561e3fc9bb,50,249
1,ffe29987-3502-4f72-9987-cc5208ae3880,5f39d80f9bbaf517512eb86d,249,50
0,5ca462a1-d50f-4219-be29-16b4151a3639,5bf3761862e1bc0001f15cb2,90,124
1,5ca462a1-d50f-4219-be29-16b4151a3639,5ee3c4bda54f6807aced1eb9,124,90
0,34a130d2-e750-44d9-923c-97ccdc55f60d,5ce30fb4c6aade001903ed6d,148,46
1,34a130d2-e750-44d9-923c-97ccdc55f60d,5dee65dc03364951083cd77c,46,148
0,667e28f1-58df-4e0a-bef3-77686aede2e2,5bd8d97c26903900018579d3,136,102
1,667e28f1-58df-4e0a-bef3-77686aede2e2,5f3fecd2bc9bac0b4ca93d30,102,136
0,6ec9ed5c-3b53-4661-bb3c-e83308de804f,5e87b6503b574043226609c0,141,188
1,6ec9ed5c-3b53-4661-bb3c-e83308de804f,5eea4a214c865810724760f1,188,141
0,c7199ab4-940a-4163-aae3-1e9d6e96bcf1,5d79375d794d900017671c07,101,114
1,c7199ab4-940a-4163-aae3-1e9d6e96bcf1,5f4e8f0ac0126208c0db2f91,114,101
0,2c81c2ee-4b36-4de3-9463-c1fb6dd33899,5f26523b9e04df29fc462ea6,172,83
1,2c81c2ee-4b36-4de3-9463-c1fb6dd33899,5f4d92a4584ab6064be44ce5,83,172
0,bc407384-6ae0-4cbf-8bdd-5967aa01c1a8,5ebcb23a12a15210197d1d00,183,182
1,bc407384-6ae0-4cbf-8bdd-5967aa01c1a8,5eeacbef6580b820c71e449c,182,183
0,f1f6de10-a5a9-42a2-a9e5-dd969e37171b,5ea91e89257581388e79adc6,212,113
1,f1f6de10-a5a9-42a2-a9e5-dd969e37171b,5f18ff404f90fe1473c2e3b6,113,212
0,939b73b9-4e39-43ba-b772-0946e4c4f475,5f4c043843154b0efb8a1a25,280,124
1,939b73b9-4e39-43ba-b772-0946e4c4f475,5f60d31390a8c1044e775b18,124,280
0,c09f7ecd-c7ed-48e6-a24a-688ce364a390,5f2712b3488e134d570bc387,307,13
1,c09f7ecd-c7ed-48e6-a24a-688ce364a390,5f5452df72345118f58d187b,13,307
0,4cb7b4b9-b029-45cb-840b-e9fac6554dcc,5f0f74f79ae45313d4652776,95,119
1,4cb7b4b9-b029-45cb-840b-e9fac6554dcc,5f60371e80ea02132146968e,119,95
0,2e76b663-387c-4bd0-bb19-11b9ff68d94e,571cea664ca277001153c045,63,100
1,2e76b663-387c-4bd0-bb19-11b9ff68d94e,5a0f7d84ff266c0001d209cc,100,63
0,fca05c63-0153-4693-a6e4-7841b9b09f18,5e7751362226d42b52f254d6,138,376
1,fca05c63-0153-4693-a6e4-7841b9b09f18,5e820a4e26ed71918013d860,376,138
0,6ff06445-48e2-40e6-8833-0d73489714a9,5eb86384ed81047c65376aea,224,97
1,6ff06445-48e2-40e6-8833-0d73489714a9,5eed8bec94fa2f1be77c189a,97,224
0,6f7b1b32-ff36-403b-af52-cbe85dd4e407,5d45bcac090549001a67b6f0,229,69
1,6f7b1b32-ff36-403b-af52-cbe85dd4e407,5d9e009c63fa4c00164576a5,69,229
0,e36bd984-7e40-4735-9722-2c00b61a5fee,5b66ce776f0d0400010d678d,51,121
1,e36bd984-7e40-4735-9722-2c00b61a5fee,5f0bd06834894f4fb33be017,121,51
0,ec0fea6c-82b8-4cde-854d-072cc6239c2d,5e714543bb9f870679f01411,106,153
1,ec0fea6c-82b8-4cde-854d-072cc6239c2d,5ed2fa0793788128b41df2cd,153,106
0,91dcc2ea-a651-40bd-86af-2382fb764930,5e865a15d17bd61028ae0f14,129,156
1,91dcc2ea-a651-40bd-86af-2382fb764930,5e9a85acff642f1158b7d33d,156,129
0,4877ecf5-5ac4-4f51-9e08-d1df2adb0d67,5edaf0abba14031b7899eb3f,149,48
1,4877ecf5-5ac4-4f51-9e08-d1df2adb0d67,5f5295b28bb79656686ac868,48,149
0,778ba8d9-9eaf-41bd-9ffa-aa9033cb1b3b,5de1ef4ecb1b08240f97671a,147,83
1,778ba8d9-9eaf-41bd-9ffa-aa9033cb1b3b,5f482b0da1cde52de45f174c,83,147
0,a3293cfe-7a64-4015-b2f9-f678fc7b5c27,5d1ba5653788ac0019ced548,179,149
1,a3293cfe-7a64-4015-b2f9-f678fc7b5c27,5f5a3a4c829f790a5c6d1ff2,149,179
0,012dd705-ee62-49f6-8016-cf2e3cc066e4,5c102b9461df5c0001cb468b,182,442
1,012dd705-ee62-49f6-8016-cf2e3cc066e4,5e8bfc63e53da90ec5673f11,442,182
0,4456c827-9147-4474-a330-53de8c96172a,5e87b6503b574043226609c0,77,218
1,4456c827-9147-4474-a330-53de8c96172a,5f14c40b8a043d54837e0601,218,77
0,788fbfa6-b7d3-46a7-8c09-a91c98a1ee30,5efb5f77ef19f50a68564191,72,81
1,788fbfa6-b7d3-46a7-8c09-a91c98a1ee30,5f978c9948915015fb3bd00a,81,72
0,2fb914a4-32a5-4321-9aa7-830e476c466a,5e9dc4963217ff0f489c2287,110,140
1,2fb914a4-32a5-4321-9aa7-830e476c466a,5eaa26c17c3cbc1ae4881baa,140,110
0,d1e1f457-6ffc-492a-ad29-593f437846af,5c159f7745de2c000133c3f2,83,176
1,d1e1f457-6ffc-492a-ad29-593f437846af,5f3ac1732efa0a74f975b1a8,176,83
0,ea612d62-2a6e-430f-837a-c65a7e235d2b,5b97f8988ae8150001c7a887,156,83
1,ea612d62-2a6e-430f-837a-c65a7e235d2b,5e91350e16b81046df5dcf52,83,156
0,c915492a-293e-4f30-bf49-49bb5faa1bb9,5ea0c966166d230d3969ef08,60,125
1,c915492a-293e-4f30-bf49-49bb5faa1bb9,5eed9581cb94ad1c85a27259,125,60
0,11cb78ed-49fb-4634-8a7a-3c59109563b5,5dcfe5ec41fb3f0de0080f1a,149,260
1,11cb78ed-49fb-4634-8a7a-3c59109563b5,5f499b471c384e50e424e5a9,260,149
0,3f8e18be-c2a6-4f6f-b35f-eeb24fa4a587,5c5dba4ed86a7f000191e5d5,178,241
1,3f8e18be-c2a6-4f6f-b35f-eeb24fa4a587,5e8bfc63e53da90ec5673f11,241,178
0,0bfe2cba-bf84-4a8b-887d-f19378aa07d8,5e2de5a5ca99353d0b03b72d,153,88
1,0bfe2cba-bf84-4a8b-887d-f19378aa07d8,5e55483da19eae000c314220,88,153
0,a3f93ea4-04c0-4377-abdc-09650b2cb4ca, 5f5fcf3aa5691f099d7ed990,379,66
1,a3f93ea4-04c0-4377-abdc-09650b2cb4ca,5a791168f49c9a0001f31061,66,379
0,372442fa-0932-4936-9feb-60a62a4d2b6c,5acba4a15cd10500016280ca,78,177
1,372442fa-0932-4936-9feb-60a62a4d2b6c,5e7d21d4b7838b3a5fb29246,177,78
0,db73acf1-9a4d-405e-8b7d-fa44529f1e81,5e6a418620befe00096983d2,25,151
1,db73acf1-9a4d-405e-8b7d-fa44529f1e81,5ef3e76be991b816cd499e69,151,25
0,8f1d8967-f1de-4a3f-a5fc-3adf9015e732,5e5ca080bb37ff47b09dd4cc,85,215
1,8f1d8967-f1de-4a3f-a5fc-3adf9015e732,5f69256939716410ede6f2be,215,85
0,c7ff1e39-a9c8-47b8-b0fd-f3d176a439c4,5e6cade3d92ffb26677dbd84,306,87
1,c7ff1e39-a9c8-47b8-b0fd-f3d176a439c4,5f56b56b0fa1b412025708cf,87,306
0,bcc8e84d-65f7-4b6c-ad9a-dfb33de44872,55cb7fdafdf99b3c26ae4d4a,107,74
1,bcc8e84d-65f7-4b6c-ad9a-dfb33de44872,5e71556788152e079f80b73b,74,107
0,b92a443a-5a53-476c-98e0-0f2605c0af2f,59877315f8b162000167a2c6,110,111
1,b92a443a-5a53-476c-98e0-0f2605c0af2f,5beaf789650d4f00015b9e63,111,110
0,4d72499e-6683-4b98-8df8-315cb63a0a94,5c47febdc41b2a000183b95a,113,130
1,4d72499e-6683-4b98-8df8-315cb63a0a94,5ec4a0fffe991f37f61b356e,130,113
0,a7dde6c7-11ef-4544-a25e-61c8339b2cff,5dbc46b70338051eb7999760,86,52
1,a7dde6c7-11ef-4544-a25e-61c8339b2cff,5dc0ac2c441a2105cbb3bb0f,52,86
0,061b2400-4107-4662-99cc-3c5ec58c8f93,5c35101dbef9a20001e323f2,90,102
1,061b2400-4107-4662-99cc-3c5ec58c8f93,5edacd8bca520571d4c0402f,102,90
0,477392a5-4d62-4530-864e-446dd8be3bfb,5c43c90d5aca820001f73f6f,125,223
1,477392a5-4d62-4530-864e-446dd8be3bfb,5eb2f1a1ce5ba10ab2c0a042,223,125
0,2b7760a2-c248-4ace-8313-919719349404,5a693e48c0d8360001082fda,75,110
1,2b7760a2-c248-4ace-8313-919719349404,5f1f2873b203930cdcb8fa4d,110,75
0,a90526ed-4c07-411f-893d-b4974747080f,5ee91d6e634e8e1290804250,93,227
1,a90526ed-4c07-411f-893d-b4974747080f,5f568b81712ed00cb3759181,227,93
0,b2afb6c2-6049-4861-88a5-f0aeba68b5c8,5a73899f9cdd1800017786f0,140,147
1,b2afb6c2-6049-4861-88a5-f0aeba68b5c8,5e121b2b82a955890a9b3484,147,140
0,010a1b2a-7b69-4245-807f-d94eb6aa165c,5ee1aff5d156f20008c98012,214,131
1,010a1b2a-7b69-4245-807f-d94eb6aa165c,5f0df6c9b64b5107b88cbd4b,131,214
0,24be1878-43b6-4f03-b6c1-8ddf08dcc5c1,5be31317d6e8c40001d00d23,68,267
1,24be1878-43b6-4f03-b6c1-8ddf08dcc5c1,5f50544b526bec1ce4a44f70,267,68
0,0e772ef8-9014-48a8-8eb9-762ef55b4fe9,5ded1483ad51833dce7ac867,151,102
1,0e772ef8-9014-48a8-8eb9-762ef55b4fe9,5dfbb9eaae7b308dbf97a681,102,151
0,829fe46c-948c-4a8a-8690-356777cd1d5a,5c12f106c4b80e000192c472,113,246
1,829fe46c-948c-4a8a-8690-356777cd1d5a,5f1e9b5ffe1f70029559f24c,246,113
0,2aaf75c0-e7ad-4261-a377-0e1e954bd8fe,5706fb93914b7100093b7925,106,144
1,2aaf75c0-e7ad-4261-a377-0e1e954bd8fe,5d625b4550d0dd0017805839,144,106
0,df32d26a-b6eb-4975-aaf5-8907e1036367,5dd05e209c84d814d77d726c,48,89
1,df32d26a-b6eb-4975-aaf5-8907e1036367,5e470b9563f714033f4b7a7f,89,48
0,87f8278a-1952-4aa2-92c3-6ad3ba3e562a,5ca229d63861e700154363bd,119,58
1,87f8278a-1952-4aa2-92c3-6ad3ba3e562a,5ee70f2038ee524987f6e9cd,58,119
0,5f3c5c14-1280-48c4-b6a5-97437ea68c94,5d5162f1b50a1000169da137,49,98
1,5f3c5c14-1280-48c4-b6a5-97437ea68c94,5d54d3560c5b0400174b3c81,98,49
0,885e4bf4-6eeb-4479-bd52-147a0f6748fd,5dd7f64ecf8e7e78055d846c,182,79
1,885e4bf4-6eeb-4479-bd52-147a0f6748fd,5eab81a183d00517ecc69645,79,182
0,c6bc0a7d-26ac-426f-bd31-279a8c1d2e89,5aeffc6e0ccc2e000185aa28,284,122
1,c6bc0a7d-26ac-426f-bd31-279a8c1d2e89,5c75471e5eb59f000131c7a4,122,284
0,aa86f543-cae9-4594-a8be-cd0c059b1f31,5dd32a633683dc33b2b29909,228,109
1,aa86f543-cae9-4594-a8be-cd0c059b1f31,5dd671942b033b5ec8bc97b4,109,228
0,473435df-b97f-4c9f-a8e2-8e3fc66a8902,57d6dd8d6598aa000199188b,171,81
1,473435df-b97f-4c9f-a8e2-8e3fc66a8902,5c4098bc2dcf46000167e4c9,81,171
0,6aa9e74c-61b9-4ae9-a976-dcb22fe27734,55a43cf3fdf99b02ff6cb0b4,169,58
1,6aa9e74c-61b9-4ae9-a976-dcb22fe27734,5b1dded94c72120001f22444,58,169
0,339012e4-ada1-4c88-839d-08a6842b5903,5c270d8f2c45d400014909e8,135,103
1,339012e4-ada1-4c88-839d-08a6842b5903,5eece89d63352e0c327ddb0b,103,135
0,67a84a1f-e628-40d8-a000-baac829fd25f,5ced8f96a726ed0015d31452,72,75
1,67a84a1f-e628-40d8-a000-baac829fd25f,5d633f7d4b3d9000011fc60a,75,72
0,68a27e9e-2c9d-49ac-ba58-9751d402a84b,5d338bb02381b7001761694e,186,44
1,68a27e9e-2c9d-49ac-ba58-9751d402a84b,5f08916db314750bc9206ce8,44,186
0,a9168ce1-cb2c-421f-9f9e-e805beeb76bd,5dd671942b033b5ec8bc97b4,80,246
1,a9168ce1-cb2c-421f-9f9e-e805beeb76bd,5e2926d80beb030ede110e67,246,80
0,ffcc79cc-cac5-49db-aea5-6cf893e7394c,5cb60f1eefd4130001bbfdb7,256,93
1,ffcc79cc-cac5-49db-aea5-6cf893e7394c,5eba16aa359030156a6d5d31,93,256
0,af66868c-3afa-49db-b53c-9706f6fd28e2,5a91877e777df200015fa0f5,78,45
1,af66868c-3afa-49db-b53c-9706f6fd28e2,5e8c4ef7d1aaec03d6486c80,45,78
0,7819026b-80d3-435f-bc56-4cfa6d384f76,5c4de8f726093e000134ee6e,141,67
1,7819026b-80d3-435f-bc56-4cfa6d384f76,5edc3f9696a72790ae256a27,67,141
0,9123e35d-aee3-42a2-ab48-190f59d2fcc8,5ab4149e0527ba0001c1656e,99,211
1,9123e35d-aee3-42a2-ab48-190f59d2fcc8,5f17821d53d8590009cfc951,211,99
0,8038cbde-d102-4099-9ea9-16049f148300,5e3f6b251d15101c5251d8b7,80,167
1,8038cbde-d102-4099-9ea9-16049f148300,5e520fe5fe2087237b1b8cd1,167,80
0,71f24b04-6488-4601-a739-741e402bcc3e,5e432b707546fb1cfcd9e0b1,245,108
1,71f24b04-6488-4601-a739-741e402bcc3e,5ed5ac56ee608714bb21075d,108,245
0,7eb10edf-9f63-4f73-9afc-227568f683c1,5a791168f49c9a0001f31061,31,322
1,7eb10edf-9f63-4f73-9afc-227568f683c1,5a7e017f527fd000014685d2,322,31
0,9f9e6ba5-d57b-4378-8d44-4d6a21c088a3,5dde8fba82f458000c8c7c75,127,107
1,9f9e6ba5-d57b-4378-8d44-4d6a21c088a3,5f0298ad4a1b58435567e7d4,107,127
0,fd4d237f-c3fa-4775-a89e-0c905df65137,5be1ac50ca095c0001b9f717,115,209
1,fd4d237f-c3fa-4775-a89e-0c905df65137,5ec0a628aeb38236276f7d25,209,115
0,2b880958-0e7f-4e9d-9017-1b022a7bc4b3,5b23d0784fb0d40001e95407,602,349
1,2b880958-0e7f-4e9d-9017-1b022a7bc4b3,5dde8fba82f458000c8c7c75,349,602
0,01a62310-06c3-4b69-9d75-50f1e2f1dabf,5ea3310bf9c4f828f0c909c5,118,122
1,01a62310-06c3-4b69-9d75-50f1e2f1dabf,5edff301000fa631c7b5bd3b,122,118
0,5a0df5c6-362c-4517-9856-a53b028dcee7,5c1e94832c45d40001477352,122,137
1,5a0df5c6-362c-4517-9856-a53b028dcee7,5c9244da40643d0001c39982,137,122
0,fe48d51b-6cac-4667-afaf-dad93205ba33,5c43c90d5aca820001f73f6f,48,274
1,fe48d51b-6cac-4667-afaf-dad93205ba33,5f14c40b8a043d54837e0601,274,48
0,d7b9428a-0267-4ab1-88a5-23e116f8e912,57d6dd8d6598aa000199188b,259,118
1,d7b9428a-0267-4ab1-88a5-23e116f8e912,5c0c35ff217d600001121ae5,118,259
0,db76e82f-51ec-444c-a0c8-e283d5afd416,5c5db893b40f3800011084b4,269,131
1,db76e82f-51ec-444c-a0c8-e283d5afd416,5e7f9714e74e0c66d2a04098,131,269
0,5fe46d0f-6c17-41eb-bb4d-022ce47fe824,5d98077e74f4a002ea9a8c40,100,73
1,5fe46d0f-6c17-41eb-bb4d-022ce47fe824,5ec5b367ec26b761ec0fc87d,73,100
0,900ef686-6298-447f-8382-bb5ea0ee6e1b,5ea9c07d1e683e1118000f78,67,247
1,900ef686-6298-447f-8382-bb5ea0ee6e1b,5f978c9948915015fb3bd00a,247,67
0,a1ab2d0e-1546-414b-945e-a59bad758e77,5dd5db1ded7ea4574c7bc996,92,135
1,a1ab2d0e-1546-414b-945e-a59bad758e77,5eac6e70e481222bfb2a8872,135,92
0,67b58dc4-3de3-4725-90db-f5859b6c6e20,5f070947ea1cc729b610c462,107,36
1,67b58dc4-3de3-4725-90db-f5859b6c6e20,5f3898caed1478189b8462a0,36,107
0,6f6900a6-098d-4034-aa06-43339769adbe,5c4af67cdccaa800016b3192,110,120
1,6f6900a6-098d-4034-aa06-43339769adbe,5c7a4ca80b94ca00164122a1,120,110
0,ccbcbf80-c661-4996-9dd0-3109b1774f40,5c817d90fae0130015ce9bda,523,134
1,ccbcbf80-c661-4996-9dd0-3109b1774f40,5dd61a909ca8a35c14d8d610,134,523
0,788b1fd3-1c7f-447e-9507-85cac67ce378,5eafc593ea86b06dc1628d88,276,57
1,788b1fd3-1c7f-447e-9507-85cac67ce378,5eb24e9991dfaa1aaf03a7b8,57,276
0,541ddc3c-ae0c-435d-a503-84abd0558534,5de855017d44177cafe19840,36,91
1,541ddc3c-ae0c-435d-a503-84abd0558534,5e97478f8b670f09dad1fd02,91,36
0,f5938da0-5a91-4f48-9277-f6a01e20be71,5eee262c7da4d228a43a4027,95,34
1,f5938da0-5a91-4f48-9277-f6a01e20be71,5f9ce8cd0c6e891eed46dccc,34,95
0,350d3731-d65a-473f-95b6-f2c6f300ba93,5c12f106c4b80e000192c472,224,230
1,350d3731-d65a-473f-95b6-f2c6f300ba93,5eb2f1a1ce5ba10ab2c0a042,230,224
0,e712c6f8-892d-4880-afef-c3b7b840cc17,5acba4a15cd10500016280ca,106,101
1,e712c6f8-892d-4880-afef-c3b7b840cc17,5d54d3560c5b0400174b3c81,101,106
0,434a157f-6239-4e66-865b-4764e72ed918,5eb9798c0c0c95075ce61dfb,159,56
1,434a157f-6239-4e66-865b-4764e72ed918,5f0142aa1eb1e528e7abce50,56,159
